,customer_id,loyalty_tier_customer_facing,percentile_rank,Activity,Discount_Cluster,preferred_day,preferred_hour,preferred_category,Campaign
1966,87456,Silver,62.091503267973856,Inactive,Full Price Shopper,Thursday,9.0,Home Appliances,Low Participation
1967,90786,Classic,54.37908496732026,Inactive,Occasional Discounter,Monday,7.0,Baby & Toys,Low Participation
1968,91285,Classic,15.686274509803921,Active,Deal Seeker,Saturday,23.0,Mobile & Accessories,Low Participation
1969,92118,Classic,54.42265795206972,Inactive,Full Price Shopper,Wednesday,11.0,Home & Living,Low Participation
1970,95817,Gold,81.87363834422658,Active,Occasional Discounter,Sunday,8.0,Groceries & Pets,Low Participation
1971,95922,Classic,68.71459694989107,Inactive,Full Price Shopper,Wednesday,20.0,Mobile & Accessories,Low Participation
1972,96863,Classic,13.071895424836603,Inactive,Occasional Discounter,Sunday,8.0,Home & Living,Low Participation
1973,105914,Classic,23.44226579520697,Active,Occasional Discounter,Sunday,18.0,Men Clothes,Low Participation
1974,107170,Gold,78.7363834422658,Active,Full Price Shopper,Friday,9.0,Health & Beauty,Low Participation
1975,109506,Platinum,93.28976034858388,Active,Full Price Shopper,Saturday,9.0,Men Clothes,Low Participation
1976,109730,Gold,78.3442265795207,Active,Full Price Shopper,Sunday,7.0,Mobile & Accessories,High Participation
1977,110833,Classic,8.714596949891067,Inactive,Deal Seeker,Saturday,7.0,Groceries & Pets,Low Participation
1978,115151,Classic,65.83877995642702,Active,Full Price Shopper,Friday,18.0,Men Clothes,Low Participation
1979,116474,Classic,36.55773420479303,Active,Bargain Hunter,Friday,1.0,Baby & Toys,Low Participation
1980,118133,Silver,51.67755991285403,Active,Full Price Shopper,Friday,8.0,Automotive,Low Participation
1981,118388,Gold,75.81699346405229,Active,Occasional Discounter,Saturday,8.0,Men Clothes,Low Participation
1982,119305,Silver,78.99782135076254,Active,Occasional Discounter,Thursday,8.0,Men Clothes,Low Participation
1983,119449,Classic,11.808278867102397,Active,Bargain Hunter,Wednesday,14.0,Fashion Accessories,Low Participation
1984,119803,Classic,41.394335511982575,Active,Full Price Shopper,Friday,8.0,Health & Beauty,Low Participation
1985,121346,Classic,52.33115468409586,Active,Full Price Shopper,Thursday,8.0,Baby & Toys,Low Participation
1986,122159,Classic,73.02832244008715,Active,Full Price Shopper,Wednesday,6.0,Health & Beauty,Low Participation
1987,123012,Classic,24.880174291938996,Active,Occasional Discounter,Friday,7.0,Automotive,Low Participation
1988,123274,Classic,75.2069716775599,Inactive,Bargain Hunter,Friday,8.0,Home & Living,Low Participation
1989,126701,Classic,12.941176470588237,Inactive,Occasional Discounter,Saturday,8.0,Groceries & Pets,Low Participation
1990,789,Classic,16.55773420479303,Inactive,Full Price Shopper,Thursday,7.0,Automotive,Low Participation
1991,5093,Classic,49.80392156862745,Active,Full Price Shopper,Tuesday,7.0,Health & Beauty,Low Participation
1992,5509,Platinum,91.28540305010894,Active,Full Price Shopper,Sunday,7.0,Men Clothes,High Participation
1993,5877,Classic,60.871459694989106,Inactive,Full Price Shopper,Saturday,13.0,Health & Beauty,Low Participation
1994,14932,Gold,81.78649237472767,Active,Full Price Shopper,Sunday,22.0,Health & Beauty,Low Participation
1995,15250,Classic,64.4880174291939,Inactive,Full Price Shopper,Saturday,11.0,Men Clothes,Low Participation
1996,17307,Silver,82.39651416122004,Active,Full Price Shopper,Sunday,9.0,Health & Beauty,Low Participation
1997,19165,Gold,90.71895424836602,Active,Full Price Shopper,Saturday,9.0,Health & Beauty,Low Participation
1998,19344,Classic,45.272331154684096,Inactive,Occasional Discounter,Friday,15.0,Mobile & Accessories,Low Participation
1999,19755,Classic,5.664488017429194,Inactive,Bargain Hunter,Monday,20.0,Home Appliances,Low Participation
2000,20239,Platinum,95.72984749455338,Active,Full Price Shopper,Friday,8.0,Health & Beauty,High Participation
2001,21349,Gold,84.48801742919389,Active,Full Price Shopper,Sunday,9.0,Health & Beauty,High Participation
2002,21574,Classic,96.99346405228758,Active,Occasional Discounter,Friday,7.0,Cameras & Drones,Low Participation
2003,22660,Silver,62.832244008714596,Active,Occasional Discounter,Friday,15.0,Women Clothes,Low Participation
2004,22689,Classic,1.7864923747276689,Inactive,Bargain Hunter,Sunday,17.0,Men Clothes,Low Participation
2005,23336,Platinum,99.6078431372549,Active,Full Price Shopper,Sunday,9.0,Women Clothes,High Participation
2006,24962,Silver,72.33115468409585,Active,Full Price Shopper,Sunday,8.0,Men Clothes,Low Participation
2007,25273,Silver,74.50980392156863,Active,Occasional Discounter,Friday,9.0,Men Clothes,Low Participation
2008,26507,Classic,2.549019607843137,Inactive,Occasional Discounter,Saturday,8.0,Cameras & Drones,Low Participation
2009,27507,Platinum,92.2875816993464,Active,Full Price Shopper,Sunday,7.0,Health & Beauty,Low Participation
2010,28865,Silver,63.006535947712415,Active,Full Price Shopper,Saturday,23.0,Women Clothes,Low Participation
2011,29872,Silver,56.51416122004357,Active,Full Price Shopper,Saturday,7.0,Mobile & Accessories,Low Participation
2012,30011,Classic,7.10239651416122,Inactive,Occasional Discounter,Saturday,2.0,Men Clothes,Low Participation
2013,31280,Silver,57.73420479302832,Inactive,Full Price Shopper,Saturday,23.0,Women Clothes,Low Participation
2014,31598,Gold,89.58605664488017,Active,Full Price Shopper,Friday,7.0,Women Clothes,High Participation
2015,33121,Classic,12.33115468409586,Inactive,Full Price Shopper,Monday,13.0,Cameras & Drones,Low Participation
2016,33204,Platinum,99.56427015250546,Active,Full Price Shopper,Saturday,7.0,Men Clothes,High Participation
2017,34192,Classic,9.542483660130719,Inactive,Bargain Hunter,Friday,7.0,Groceries & Pets,Low Participation
2018,34337,Platinum,98.0392156862745,Active,Full Price Shopper,Saturday,7.0,Men Clothes,High Participation
2019,35246,Classic,30.413943355119827,Inactive,Full Price Shopper,Sunday,8.0,Women Clothes,Low Participation
2020,35368,Classic,38.692810457516345,Active,Full Price Shopper,Saturday,7.0,Home & Living,Low Participation
2021,35666,Classic,1.263616557734205,Active,Occasional Discounter,Friday,7.0,Groceries & Pets,Low Participation
2022,36638,Classic,18.104575163398692,Inactive,Occasional Discounter,Saturday,2.0,Health & Beauty,Low Participation
2023,36827,Classic,1.5686274509803921,Inactive,Bargain Hunter,Tuesday,15.0,Watches,Low Participation
2024,37635,Gold,88.32244008714596,Active,Full Price Shopper,Saturday,7.0,Women Clothes,High Participation
2025,38414,Platinum,99.78213507625271,Active,Full Price Shopper,Sunday,7.0,Health & Beauty,High Participation
2026,38697,Platinum,98.77995642701525,Active,Full Price Shopper,Saturday,8.0,Women Clothes,High Participation
2027,38795,Platinum,90.84967320261438,Active,Occasional Discounter,Friday,7.0,Men Clothes,Low Participation
2028,40683,Classic,41.78649237472767,Active,Occasional Discounter,Friday,9.0,Baby & Toys,Low Participation
2029,40969,Classic,8.278867102396514,Inactive,Deal Seeker,Saturday,18.0,Groceries & Pets,Low Participation
2030,41313,Platinum,93.68191721132898,Active,Full Price Shopper,Friday,8.0,Women Clothes,High Participation
2031,42180,Classic,38.77995642701525,Inactive,Deal Seeker,Wednesday,18.0,Gaming & Consoles,Low Participation
2032,43700,Classic,36.33986928104575,Inactive,Bargain Hunter,Tuesday,21.0,Home Appliances,Low Participation
2033,44096,Classic,2.9847494553376905,Inactive,Deal Seeker,Friday,8.0,Gaming & Consoles,Low Participation
2034,44127,Classic,21.78649237472767,Inactive,Full Price Shopper,Tuesday,15.0,Health & Beauty,Low Participation
2035,44573,Classic,18.30065359477124,Inactive,Occasional Discounter,Friday,8.0,Men Shoes,Low Participation
2036,44599,Classic,89.54248366013073,Inactive,Full Price Shopper,Saturday,0.0,Men Clothes,Low Participation
2037,44728,Classic,6.928104575163399,Inactive,Occasional Discounter,Sunday,8.0,Cameras & Drones,Low Participation
2038,45171,Classic,30.6318082788671,Inactive,Full Price Shopper,Friday,7.0,Men Clothes,Low Participation
2039,45601,Classic,41.132897603485844,Inactive,Bargain Hunter,Saturday,18.0,Groceries & Pets,Low Participation
2040,45786,Gold,96.20915032679738,Active,Full Price Shopper,Sunday,9.0,Men Clothes,Low Participation
2041,45977,Silver,84.27015250544663,Inactive,Full Price Shopper,Saturday,9.0,Mobile & Accessories,Low Participation
2042,46353,Classic,24.705882352941178,Inactive,Bargain Hunter,Sunday,8.0,Baby & Toys,Low Participation
2043,46849,Platinum,98.73638344226579,Active,Full Price Shopper,Sunday,7.0,Health & Beauty,High Participation
2044,48170,Classic,67.4074074074074,Inactive,Bargain Hunter,Saturday,7.0,Health & Beauty,Low Participation
2045,48452,Gold,87.53812636165577,Active,Full Price Shopper,Saturday,8.0,Men Clothes,Low Participation
2046,48997,Classic,12.287581699346404,Inactive,Deal Seeker,Friday,7.0,Health & Beauty,Low Participation
2047,50226,Classic,13.333333333333334,Inactive,Occasional Discounter,Friday,20.0,Home Appliances,Low Participation
2048,50936,Gold,82.96296296296296,Active,Occasional Discounter,Sunday,8.0,Home & Living,Low Participation
2049,51019,Classic,0.6318082788671024,Inactive,Bargain Hunter,Wednesday,23.0,Women Shoes,Low Participation
2050,51238,Classic,45.01089324618736,Inactive,Deal Seeker,Sunday,7.0,Men Clothes,Low Participation
2051,51564,Gold,84.31372549019608,Active,Occasional Discounter,Friday,8.0,Health & Beauty,Low Participation
2052,51950,Classic,25.054466230936818,Inactive,Occasional Discounter,Friday,7.0,Baby & Toys,Low Participation
2053,52355,Silver,74.59694989106754,Inactive,Occasional Discounter,Sunday,23.0,Men Clothes,Low Participation
2054,52745,Silver,61.786492374727665,Inactive,Occasional Discounter,Friday,8.0,Mobile & Accessories,Low Participation
2055,53217,Classic,20.043572984749456,Inactive,Occasional Discounter,Sunday,9.0,Men Clothes,Low Participation
2056,54106,Classic,41.26361655773421,Inactive,Occasional Discounter,Friday,9.0,Baby & Toys,Low Participation
2057,54148,Platinum,99.12854030501089,Active,Full Price Shopper,Friday,8.0,Men Clothes,High Participation
2058,55183,Classic,40.82788671023965,Active,Deal Seeker,Sunday,4.0,Health & Beauty,Low Participation
2059,55255,Classic,36.81917211328976,Inactive,Occasional Discounter,Sunday,0.0,Women Clothes,Low Participation
2060,55883,Classic,9.673202614379086,Inactive,Bargain Hunter,Wednesday,23.0,Health & Beauty,Low Participation
2061,56199,Classic,78.25708061002179,Inactive,Deal Seeker,Tuesday,21.0,Automotive,Low Participation
2062,56217,Silver,66.8409586056645,Active,Full Price Shopper,Friday,7.0,Health & Beauty,Low Participation
2063,57411,Classic,12.200435729847495,Inactive,Full Price Shopper,Thursday,9.0,Baby & Toys,Low Participation
2064,57668,Classic,46.971677559912855,Inactive,Bargain Hunter,Friday,7.0,Men Clothes,Low Participation
2065,58768,Platinum,93.94335511982571,Active,Full Price Shopper,Thursday,8.0,Health & Beauty,High Participation
2066,59210,Classic,40.47930283224401,Inactive,Full Price Shopper,Saturday,0.0,Men Clothes,Low Participation
2067,59663,Gold,79.65141612200436,Active,Full Price Shopper,Sunday,7.0,Mobile & Accessories,High Participation
2068,60005,Classic,34.90196078431372,Inactive,Occasional Discounter,Saturday,9.0,Health & Beauty,Low Participation
2069,60219,Classic,26.187363834422655,Active,Occasional Discounter,Monday,13.0,Men Clothes,Low Participation
2070,60487,Silver,89.281045751634,Active,Full Price Shopper,Friday,14.0,Women Clothes,Low Participation
2071,61061,Silver,57.82135076252723,Active,Occasional Discounter,Sunday,9.0,Health & Beauty,Low Participation
2072,61082,Classic,7.276688453159041,Active,Bargain Hunter,Friday,8.0,Baby & Toys,Low Participation
2073,61539,Classic,79.82570806100217,Inactive,Full Price Shopper,Thursday,23.0,Health & Beauty,Low Participation
2074,62115,Silver,69.3681917211329,Inactive,Full Price Shopper,Thursday,8.0,Baby & Toys,Low Participation
2075,62916,Classic,25.446623093681918,Inactive,Full Price Shopper,Sunday,11.0,Health & Beauty,Low Participation
2076,62970,Classic,60.91503267973856,Inactive,Full Price Shopper,Friday,7.0,Groceries & Pets,Low Participation
2077,63554,Classic,58.387799564270146,Inactive,Full Price Shopper,Sunday,19.0,Health & Beauty,Low Participation
2078,64276,Platinum,93.20261437908496,Active,Occasional Discounter,Sunday,21.0,Health & Beauty,Low Participation
2079,65638,Classic,52.505446623093675,Inactive,Full Price Shopper,Friday,0.0,Home & Living,Low Participation
2080,65651,Gold,84.70588235294117,Active,Full Price Shopper,Friday,9.0,Men Clothes,Low Participation
2081,65707,Classic,31.285403050108933,Inactive,Full Price Shopper,Monday,9.0,Men Clothes,Low Participation
2082,65950,Platinum,93.81263616557735,Active,Occasional Discounter,Friday,7.0,Health & Beauty,Low Participation
2083,66174,Classic,89.10675381263616,Inactive,Occasional Discounter,Friday,7.0,Women Clothes,Low Participation
2084,67655,Silver,89.93464052287582,Active,Bargain Hunter,Thursday,8.0,Women Clothes,Low Participation
2085,67853,Classic,30.239651416122005,Inactive,Bargain Hunter,Friday,14.0,Baby & Toys,Low Participation
2086,68583,Classic,1.3071895424836601,Inactive,Bargain Hunter,Friday,21.0,Home & Living,Low Participation
2087,68621,Silver,52.11328976034858,Active,Occasional Discounter,Monday,7.0,Health & Beauty,Low Participation
2088,68834,Classic,45.53376906318083,Inactive,Full Price Shopper,Friday,8.0,Health & Beauty,Low Participation
2089,69465,Classic,43.22440087145969,Inactive,Occasional Discounter,Saturday,7.0,Baby & Toys,Low Participation
2090,69922,Gold,80.04357298474946,Active,Full Price Shopper,Sunday,9.0,Baby & Toys,Low Participation
2091,70143,Classic,10.021786492374728,Inactive,Occasional Discounter,Wednesday,15.0,Fashion Accessories,Low Participation
2092,70607,Gold,84.0958605664488,Active,Full Price Shopper,Wednesday,8.0,Baby & Toys,Low Participation
2093,70819,Silver,61.69934640522876,Inactive,Occasional Discounter,Thursday,7.0,Sports & Outdoor,Low Participation
2094,70902,Silver,58.605664488017425,Active,Bargain Hunter,Sunday,9.0,Women Clothes,Low Participation
2095,71227,Platinum,94.11764705882352,Active,Full Price Shopper,Saturday,9.0,Women Clothes,High Participation
2096,72160,Classic,52.94117647058824,Active,Occasional Discounter,Sunday,9.0,Health & Beauty,Low Participation
2097,72749,Classic,19.73856209150327,Inactive,Full Price Shopper,Tuesday,11.0,Automotive,Low Participation
2098,72951,Classic,48.27886710239652,Active,Occasional Discounter,Monday,7.0,Groceries & Pets,Low Participation
2099,73225,Platinum,99.73856209150327,Active,Full Price Shopper,Friday,7.0,Men Clothes,High Participation
2100,73355,Classic,46.75381263616558,Inactive,Full Price Shopper,Saturday,8.0,Computer & Accessories,Low Participation
2101,73441,Silver,66.36165577342048,Active,Full Price Shopper,Saturday,8.0,Men Clothes,Low Participation
2102,73618,Classic,45.62091503267974,Inactive,Full Price Shopper,Sunday,8.0,Women Clothes,Low Participation
2103,73729,Classic,65.09803921568627,Active,Bargain Hunter,Sunday,7.0,Baby & Toys,Low Participation
2104,73848,Classic,64.31372549019608,Inactive,Occasional Discounter,Thursday,18.0,Baby & Toys,Low Participation
2105,74093,Classic,17.037037037037038,Inactive,Full Price Shopper,Saturday,7.0,Baby & Toys,Low Participation
2106,74937,Silver,58.43137254901961,Inactive,Full Price Shopper,Saturday,8.0,Men Clothes,Low Participation
2107,76763,Silver,62.265795206971674,Active,Occasional Discounter,Sunday,15.0,Health & Beauty,Low Participation
2108,77008,Classic,8.540305010893247,Inactive,Full Price Shopper,Tuesday,1.0,Baby & Toys,Low Participation
2109,77087,Classic,9.71677559912854,Inactive,Bargain Hunter,Friday,9.0,Home & Living,Low Participation
2110,77218,Classic,33.37690631808279,Inactive,Full Price Shopper,Saturday,4.0,Automotive,Low Participation
2111,77303,Silver,71.32897603485839,Inactive,Full Price Shopper,Friday,7.0,Health & Beauty,Low Participation
2112,77605,Classic,12.810457516339868,Inactive,Bargain Hunter,Friday,8.0,Men Clothes,Low Participation
2113,78834,Classic,24.4880174291939,Inactive,Full Price Shopper,Thursday,8.0,Men Clothes,Low Participation
2114,78951,Silver,96.86274509803921,Active,Occasional Discounter,Sunday,7.0,Women Clothes,Low Participation
2115,79028,Silver,61.13289760348584,Active,Full Price Shopper,Sunday,7.0,Health & Beauty,Low Participation
2116,79435,Classic,4.967320261437909,Inactive,Bargain Hunter,Sunday,13.0,Sports & Outdoor,Low Participation
2117,79438,Classic,19.302832244008712,Inactive,Occasional Discounter,Sunday,7.0,Automotive,Low Participation
2118,79602,Silver,54.85838779956427,Active,Occasional Discounter,Friday,7.0,Men Clothes,Low Participation
2119,80656,Classic,48.453159041394336,Inactive,Occasional Discounter,Friday,18.0,"Games, Books & Hobbies",Low Participation
